Tue Oct 30 21:14:21 2018    ./output.txt

         16480832 function calls (14703144 primitive calls) in 17.734 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 <decorator-gen-77>:1(<module>)
        1    0.000    0.000    0.000    0.000 <decorator-gen-77>:1(_random_state)
        1    0.000    0.000    0.000    0.000 <decorator-gen-78>:1(<module>)
        1    0.000    0.000    0.000    0.000 <decorator-gen-78>:1(_nodes_or_number)
        1    0.000    0.000    0.000    0.000 <decorator-gen-79>:1(<module>)
        1    0.000    0.000    0.000    0.000 <decorator-gen-7>:1(<module>)
        1    0.000    0.000    0.000    0.000 <decorator-gen-7>:1(_random_state)
        1    0.000    0.000    0.000    0.000 <decorator-gen-80>:1(<module>)
        1    0.000    0.000    0.000    0.000 <decorator-gen-81>:1(<module>)
        1    0.000    0.000    0.000    0.000 <decorator-gen-81>:1(_random_state)
        1    0.000    0.000    0.000    0.000 <decorator-gen-82>:1(<module>)
        1    0.000    0.000    0.000    0.000 <decorator-gen-83>:1(<module>)
        1    0.000    0.000    0.000    0.000 <decorator-gen-83>:1(_random_state)
        1    0.000    0.000    0.000    0.000 <decorator-gen-84>:1(<module>)
        1    0.000    0.000    0.000    0.000 <decorator-gen-84>:1(_nodes_or_number)
        1    0.000    0.000    0.000    0.000 <decorator-gen-85>:1(<module>)
        1    0.000    0.000    0.000    0.000 <decorator-gen-86>:1(<module>)
        1    0.000    0.000    0.000    0.000 <decorator-gen-87>:1(<module>)
        1    0.000    0.000    0.000    0.000 <decorator-gen-87>:1(_not_implemented_for)
        1    0.000    0.000    0.000    0.000 <decorator-gen-88>:1(<module>)
        1    0.000    0.000    0.000    0.000 <decorator-gen-88>:1(_not_implemented_for)
        1    0.000    0.000    0.000    0.000 <decorator-gen-89>:1(<module>)
        1    0.000    0.000    0.000    0.000 <decorator-gen-8>:1(<module>)
        1    0.000    0.000    0.000    0.000 <decorator-gen-90>:1(<module>)
        1    0.000    0.000    0.000    0.000 <decorator-gen-91>:1(<module>)
        1    0.000    0.000    0.000    0.000 <decorator-gen-91>:1(_not_implemented_for)
        1    0.000    0.000    0.000    0.000 <decorator-gen-92>:1(<module>)
        1    0.000    0.000    0.000    0.000 <decorator-gen-92>:1(_not_implemented_for)
        1    0.000    0.000    0.000    0.000 <decorator-gen-93>:1(<module>)
        1    0.000    0.000    0.000    0.000 <decorator-gen-94>:1(<module>)
        1    0.000    0.000    0.000    0.000 <decorator-gen-95>:1(<module>)
        1    0.000    0.000    0.000    0.000 <decorator-gen-95>:1(_not_implemented_for)
        1    0.000    0.000    0.000    0.000 <decorator-gen-96>:1(<module>)
        1    0.000    0.000    0.000    0.000 <decorator-gen-96>:1(_not_implemented_for)
        1    0.000    0.000    0.000    0.000 <decorator-gen-97>:1(<module>)
        1    0.000    0.000    0.000    0.000 <decorator-gen-98>:1(<module>)
        1    0.000    0.000    0.000    0.000 <decorator-gen-99>:1(<module>)
        1    0.000    0.000    0.000    0.000 <decorator-gen-99>:1(_not_implemented_for)
        1    0.000    0.000    0.000    0.000 <decorator-gen-9>:1(<module>)
        1    0.000    0.000    0.000    0.000 <decorator-gen-9>:1(_random_state)
 1661/869    0.001    0.000    0.166    0.000 <frozen importlib._bootstrap>:1009(_handle_fromlist)
      985    0.002    0.000    0.002    0.000 <frozen importlib._bootstrap>:103(release)
      521    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:143(__init__)
      521    0.001    0.000    0.006    0.000 <frozen importlib._bootstrap>:147(__enter__)
      521    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap>:151(__exit__)
      985    0.003    0.000    0.004    0.000 <frozen importlib._bootstrap>:157(_get_module_lock)
      516    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:176(cb)
      464    0.001    0.000    0.004    0.000 <frozen importlib._bootstrap>:194(_lock_unlock_module)
    588/8    0.000    0.000    0.393    0.049 <frozen importlib._bootstrap>:211(_call_with_frames_removed)
     4460    0.002    0.000    0.002    0.000 <frozen importlib._bootstrap>:222(_verbose_message)
        5    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:232(_requires_builtin_wrapper)
      474    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:307(__init__)
      474    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:311(__enter__)
      474    0.002    0.000    0.003    0.000 <frozen importlib._bootstrap>:318(__exit__)
     1896    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:321(<genexpr>)
      439    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:35(_new_module)
      511    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:369(__init__)
      908    0.001    0.000    0.007    0.000 <frozen importlib._bootstrap>:403(cached)
      793    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:416(parent)
      474    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:424(has_location)
       14    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:433(spec_from_loader)
      474    0.003    0.000    0.012    0.000 <frozen importlib._bootstrap>:504(_init_module_attrs)
  474/472    0.001    0.000    0.032    0.000 <frozen importlib._bootstrap>:576(module_from_spec)
      516    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:58(__init__)
      9/8    0.000    0.000    0.025    0.003 <frozen importlib._bootstrap>:634(_load_backward_compatible)
    483/8    0.003    0.000    0.395    0.049 <frozen importlib._bootstrap>:663(_load_unlocked)
      502    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:719(find_spec)
        5    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:740(create_module)
        5    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:748(exec_module)
        5    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:765(is_package)
      985    0.003    0.000    0.003    0.000 <frozen importlib._bootstrap>:78(acquire)
      497    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:792(find_spec)
     1508    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:855(__enter__)
     1508    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:859(__exit__)
       12    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:873(_find_spec_legacy)
      502    0.004    0.000    0.043    0.000 <frozen importlib._bootstrap>:882(_find_spec)
    521/8    0.002    0.000    0.396    0.050 <frozen importlib._bootstrap>:948(_find_and_load_unlocked)
    521/8    0.003    0.000    0.396    0.050 <frozen importlib._bootstrap>:978(_find_and_load)
       30    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1029(__init__)
    30/29    0.000    0.000    0.018    0.001 <frozen importlib._bootstrap_external>:1040(create_module)
       30    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1048(exec_module)
       52    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:1190(_path_hooks)
      864    0.001    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:1203(_path_importer_cache)
      497    0.002    0.000    0.036    0.000 <frozen importlib._bootstrap_external>:1240(_get_spec)
      497    0.001    0.000    0.036    0.000 <frozen importlib._bootstrap_external>:1272(find_spec)
       53    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1319(__init__)
      424    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1325(<genexpr>)
      469    0.001    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:1351(_get_spec)
      763    0.008    0.000    0.030    0.000 <frozen importlib._bootstrap_external>:1356(find_spec)
       52    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:1404(_fill_cache)
       53    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1445(path_hook_for_FileFinder)
      878    0.003    0.000    0.008    0.000 <frozen importlib._bootstrap_external>:271(cache_from_source)
      469    0.001    0.000    0.006    0.000 <frozen importlib._bootstrap_external>:369(_get_cached)
      763    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:40(_relax_case)
      439    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:401(_check_name_wrapper)
      439    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:438(_classify_pyc)
      439    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:471(_validate_timestamp_pyc)
     1317    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:51(_r_long)
      439    0.001    0.000    0.042    0.000 <frozen importlib._bootstrap_external>:523(_compile_bytecode)
     4186    0.004    0.000    0.009    0.000 <frozen importlib._bootstrap_external>:56(_path_join)
      469    0.002    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:574(spec_from_file_location)
     4186    0.003    0.000    0.005    0.000 <frozen importlib._bootstrap_external>:58(<listcomp>)
      878    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:62(_path_split)
      439    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:719(create_module)
    439/8    0.002    0.000    0.395    0.049 <frozen importlib._bootstrap_external>:722(exec_module)
     1880    0.001    0.000    0.011    0.000 <frozen importlib._bootstrap_external>:74(_path_stat)
      439    0.005    0.000    0.069    0.000 <frozen importlib._bootstrap_external>:793(get_code)
      678    0.001    0.000    0.004    0.000 <frozen importlib._bootstrap_external>:84(_path_is_mode_type)
      439    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:884(__init__)
      439    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:909(get_filename)
      439    0.006    0.000    0.012    0.000 <frozen importlib._bootstrap_external>:914(get_data)
      625    0.000    0.000    0.004    0.000 <frozen importlib._bootstrap_external>:93(_path_isfile)
      439    0.001    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:951(path_stats)
       53    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:98(_path_isdir)
        1    0.000    0.000    0.000    0.000 <string>:1(<module>)
       20    0.000    0.000    0.000    0.000 <string>:1(__new__)
        1    0.000    0.000    0.000    0.000 <string>:2(<module>)
        1    0.000    0.000    0.000    0.000 ElementPath.py:255(_SelectorContext)
        1    0.000    0.000    0.001    0.001 ElementPath.py:59(<module>)
        1    0.000    0.000    0.000    0.000 ElementTree.py:105(ParseError)
        1    0.000    0.000    0.000    0.000 ElementTree.py:1139(_ListDataStream)
        1    0.000    0.000    0.000    0.000 ElementTree.py:124(Element)
        1    0.000    0.000    0.000    0.000 ElementTree.py:1249(XMLPullParser)
        1    0.000    0.000    0.000    0.000 ElementTree.py:1361(TreeBuilder)
        1    0.000    0.000    0.000    0.000 ElementTree.py:1437(XMLParser)
        1    0.000    0.000    0.002    0.002 ElementTree.py:34(<module>)
        1    0.000    0.000    0.000    0.000 ElementTree.py:495(QName)
        1    0.000    0.000    0.000    0.000 ElementTree.py:543(ElementTree)
        1    0.000    0.000    0.000    0.000 __about__.py:4(<module>)
        1    0.000    0.000    0.000    0.000 __config__.py:3(<module>)
        1    0.000    0.000    0.000    0.000 __future__.py:48(<module>)
        1    0.000    0.000    0.000    0.000 __future__.py:80(_Feature)
       10    0.000    0.000    0.000    0.000 __future__.py:81(__init__)
       25    0.001    0.000    0.287    0.011 __init__.py:1(<module>)
        2    0.000    0.000    0.010    0.005 __init__.py:10(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:10(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:1019(FileHandler)
        1    0.000    0.000    0.069    0.069 __init__.py:106(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:1088(_StderrHandler)
        1    0.000    0.000    0.000    0.000 __init__.py:1094(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:1104(ExtractionError)
        1    0.000    0.000    0.000    0.000 __init__.py:1112(PlaceHolder)
        1    0.000    0.000    0.000    0.000 __init__.py:1120(ResourceManager)
        1    0.000    0.000    0.000    0.000 __init__.py:1124(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:1154(Manager)
        1    0.000    0.000    0.000    0.000 __init__.py:1159(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:118(PEP440Warning)
        1    0.000    0.000    0.000    0.000 __init__.py:1275(Logger)
        1    0.000    0.000    0.000    0.000 __init__.py:1290(__init__)
       16    0.000    0.000    0.000    0.000 __init__.py:1312(safe_name)
       26    0.000    0.000    0.001    0.000 __init__.py:1320(safe_version)
        4    0.000    0.000    0.000    0.000 __init__.py:135(_declare_state)
        1    0.000    0.000    0.000    0.000 __init__.py:1378(NullProvider)
       14    0.000    0.000    0.000    0.000 __init__.py:139(_check_size)
        1    0.000    0.000    0.005    0.005 __init__.py:14(<module>)
       15    0.000    0.000    0.000    0.000 __init__.py:1401(has_metadata)
        8    0.000    0.000    0.000    0.000 __init__.py:1404(get_metadata)
        8    0.000    0.000    0.000    0.000 __init__.py:1410(get_metadata_lines)
       23    0.000    0.000    0.000    0.000 __init__.py:1465(_fn)
        1    0.000    0.000    0.000    0.000 __init__.py:1481(EggProvider)
        1    0.000    0.000    0.004    0.004 __init__.py:15(<module>)
       12    0.000    0.000    0.000    0.000 __init__.py:15(search_path)
        1    0.000    0.000    0.000    0.000 __init__.py:1503(DefaultProvider)
       15    0.000    0.000    0.000    0.000 __init__.py:1506(_has)
        1    0.000    0.000    0.000    0.000 __init__.py:151(py_object)
        8    0.000    0.000    0.000    0.000 __init__.py:1518(_get)
        1    0.000    0.000    0.000    0.000 __init__.py:1522(_register)
        1    0.000    0.000    0.000    0.000 __init__.py:1533(EmptyProvider)
        1    0.000    0.000    0.000    0.000 __init__.py:1546(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:1553(ZipManifests)
        1    0.000    0.000    0.000    0.000 __init__.py:1580(MemoizedZipManifests)
        1    0.000    0.000    0.088    0.088 __init__.py:16(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:160(c_short)
        1    0.000    0.000    0.000    0.000 __init__.py:1600(ZipProvider)
        1    0.000    0.000    0.000    0.000 __init__.py:1616(RootLogger)
        1    0.000    0.000    0.000    0.000 __init__.py:1622(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:1633(LoggerAdapter)
        1    0.000    0.000    0.000    0.000 __init__.py:164(c_ushort)
        1    0.000    0.000    0.000    0.000 __init__.py:168(c_long)
        2    0.000    0.000    0.005    0.003 __init__.py:17(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:172(c_ulong)
        1    0.000    0.000    0.001    0.001 __init__.py:175(get_supported_platform)
        1    0.000    0.000    0.000    0.000 __init__.py:1775(FileMetadata)
